latitude,longitude,wpd_median,color_wpd_median,ghi_median,color_ghi_median,wpd_mean,color_wpd_mean,ghi_mean,color_ghi_mean,wpd_availability,color_wpd_availability,ghi_availability,color_ghi_availability,wss,color_wss,scw,color_scw,wcs,color_wcs,wind_ep_length,color_wind_ep_length,solar_ep_length,color_solar_ep_length,solar_ep_lull,color_solar_ep_lull,wind_ep_lull,color_wind_ep_lull
9.36,76.68,13.209011,15,515.72687,510,42.473,45,491.83145,510,3.698630137,10,79.75149563,80,35.91324201,40,35.89041096,40,0.02283105,2,3,3,9.472677596,10,5.293715847,3,77.3853211,75
9.36,76.8,9.303724,15,513.38403,510,32.26519,45,495.21725,510,1.792237443,10,79.3207024,80,37.48858447,40,37.44292237,40,0.0456621,2,2.275362319,1,9.336956522,10,5.321525886,3,122.8857143,135
9.36,76.92,4.0777445,15,513.2749,510,18.99404,15,496.95203,510,0.365296804,10,79.05686546,80,38.67579909,40,38.67579909,40,0,2,1.684210526,1,9.223719677,10,5.318860244,3,436.35,300
9.36,77.04,1.9096539,15,511,510,11.882594,15,498.29227,510,0.068493151,10,78.49710983,80,38.68721461,40,38.68721461,40,0,2,2,1,9.058666667,10,5.32388664,3,2188.25,300
9.36,77.16,2.4444194,15,479,450,15.064818,15,489.20337,510,0.216894977,10,76.69520944,80,37.8652968,40,37.76255708,40,0.102739726,2,3.166666667,3,8.703412073,7,5.389558233,3,1248.571429,300
9.36,77.28,11.145721,15,524.9457,510,31.798716,45,514.6722,510,2.260273973,10,78.04878049,80,38.55022831,40,38.13926941,40,0.410958904,2,6.827586207,7,9.09919571,10,5.342354533,3,285.3666667,285
9.36,77.4,14.196074,15,537.5,510,27.410152,15,529.46436,510,0.159817352,10,81.40646336,90,40.70776256,50,40.69634703,50,0.011415525,2,1.4,1,9.754768392,10,5.132332879,3,795,300
9.36,77.52,4.72911,15,538.2068,510,18.381617,15,521.85443,510,0.456621005,10,80.00923361,90,39.31506849,40,39.21232877,40,0.102739726,2,1.25,1,9.426630435,10,5.276566757,3,264.2121212,255
9.36,77.64,11.067226,15,527.5039,510,37.719017,45,515.9668,510,2.283105023,10,80.00461255,90,38.73287671,40,38.13926941,40,0.593607306,2,1.754385965,1,9.483606557,10,5.288251366,3,74.42608696,75
9.36,77.76,38.980164,45,530.2698,510,81.78449,75,514.22186,510,8.641552511,10,80,90,37.0890411,40,35.26255708,40,1.826484018,2,3.015936255,3,9.476839237,10,5.27148704,3,31.75396825,45
9.36,77.88,58.90078,45,520.5,510,116.81431,105,512.55963,510,15.62785388,20,80.08737641,90,36.35844749,40,33.72146119,40,2.636986301,5,4.593959732,3,9.490463215,10,5.264665757,3,24.71571906,15
9.36,78,62.368935,75,528.7461,510,131.09341,135,513.90344,510,18.55022831,20,80.05056309,90,35.67351598,40,32.71689498,40,2.956621005,5,5.094043887,3,9.490463215,10,5.264665757,3,22.29375,15
9.36,78.12,65.05943,75,533.5,510,136.20245,135,516.12256,510,19.37214612,20,80.41829464,90,34.71461187,40,32.05479452,40,2.659817352,5,5.474193548,3,9.534059946,10,5.242837653,3,22.7073955,15
9.36,78.24,73.426384,75,538.89075,510,145.30957,135,517.84204,510,20.33105023,30,80.25711662,90,33.78995434,40,31.16438356,40,2.625570776,5,5.956521739,3,9.510869565,10,5.234332425,3,23.26,15
9.36,78.36,81.807724,75,540.76263,570,151.52219,165,519.1066,510,20.59360731,30,80.66437572,90,33.10502283,40,30.58219178,40,2.52283105,5,6.374558304,7,9.573369565,10,5.202997275,3,24.48943662,15
9.36,78.48,91.246994,105,537.21515,510,160.4679,165,520.228,510,21.78082192,30,80.6688044,90,32.28310502,40,29.66894977,30,2.614155251,5,6.863309353,7,9.547425474,10,5.195918367,3,24.55555556,15
9.36,78.6,110.324646,105,546.5,570,182.80394,195,526.54974,510,26.01598174,30,80.64664068,90,30.66210046,40,27.83105023,30,2.831050228,5,6.948170732,7,9.378666667,10,5.16194332,3,19.69604863,15
9.36,78.72,133.43745,135,549.7134,570,211.44092,225,530.39453,510,30.71917808,40,80.85740486,90,29.00684932,30,26.15296804,30,2.853881279,5,8.851973684,7,9.45844504,10,5.161028417,3,19.89508197,15
9.36,78.84,167.87685,165,559.5112,570,257.50177,255,534.7233,510,38.04794521,40,80.98300413,90,28.13926941,30,24.7716895,30,3.367579909,5,11.0730897,10,9.581521739,10,5.198910082,3,18.02657807,15
9.36,78.96,226.50197,225,566.59155,570,337.72998,315,536.0082,510,48.24200913,50,80.61037173,90,26.90639269,30,22.62557078,30,4.280821918,5,14.3220339,13,9.572207084,10,5.223738063,3,15.42176871,15
9.48,76.32,35.405117,45,534.7166,510,63.41389,75,509.32285,510,3.413242009,10,80.35304906,90,37.29452055,40,37.12328767,40,0.171232877,2,3.784810127,3,9.584699454,10,5.237704918,3,105.75,105
9.48,76.44,21.49717,15,511.5,510,55.716915,45,493.82025,510,4.554794521,10,80.23415978,90,35.44520548,40,35.39954338,40,0.0456621,2,4.03030303,3,9.578082192,10,5.26128591,3,83.6,75
9.48,76.56,13.454088,15,510,510,45.29009,45,489.8113,510,3.97260274,10,80.05056309,90,35.83333333,40,35.81050228,40,0.02283105,2,3.48,3,9.490463215,10,5.264665757,3,83.27722772,75
9.48,76.68,9.871936,15,508.5672,510,35.08022,45,491.2831,510,2.47716895,10,79.51612903,80,36.96347032,40,36.94063927,40,0.02283105,2,2.494252874,1,9.40599455,10,5.306957708,3,97.06818182,105
9.48,76.8,6.084909,15,508.02704,510,24.080236,15,494.28882,510,0.913242009,10,79.04343808,80,38.18493151,40,38.16210046,40,0.02283105,2,1.860465116,1,9.298913043,10,5.340599455,3,197.25,195
9.48,76.92,2.030335,15,515,510,12.926916,15,499.23355,510,0.125570776,10,78.54166667,80,38.60730594,40,38.60730594,40,0,2,2.2,1,9.148247978,10,5.356852103,3,1458,300
9.48,77.04,0.79253876,15,518.5451,510,7.972563,15,501.65463,510,0.0456621,10,78.56481481,80,38.69863014,40,38.69863014,40,0,2,4,3,9.123655914,10,5.349593496,3,4377.5,300
9.48,77.16,1.615942,15,498,510,12.487181,15,497.48508,510,0.159817352,10,77.07802732,80,38.01369863,40,37.94520548,40,0.068493151,2,2.333333333,1,8.714659686,7,5.364973262,3,1249.285714,300
9.48,77.28,6.2171803,15,499.79944,510,28.239002,15,504.03308,510,2.488584475,10,77.12373038,80,38.01369863,40,37.47716895,40,0.53652968,2,6.411764706,7,8.668393782,7,5.313829787,3,244.0285714,255
9.48,77.4,11.576397,15,537.98334,510,25.404356,15,527.6982,510,0.251141553,10,79.61812744,80,39.32648402,40,39.31506849,40,0.011415525,2,2.444444444,1,9.410326087,10,5.284741144,3,873.7,300
9.48,77.52,4.50902,15,536.23193,510,14.813389,15,525.4736,510,0.102739726,10,80.18867925,90,39.70319635,40,39.69178082,40,0.011415525,2,1.125,1,9.401617251,10,5.229308005,3,972.2222222,300
9.48,77.64,3.8112128,15,526.7352,510,20.161474,15,515.3928,510,0.673515982,10,79.68678029,80,39.45205479,40,39.16666667,40,0.285388128,2,1.311111111,1,9.379403794,10,5.280272109,3,189.1304348,195
9.48,77.76,14.184999,15,517.61255,510,47.05771,45,513.01105,510,3.847031963,10,79.59935528,80,38.61872146,40,37.48858447,40,1.130136986,2,2.146496815,1,9.320754717,10,5.270013569,3,53.30379747,45
9.48,77.88,32.958664,45,521.5,510,81.26011,75,513.66864,510,9.212328767,10,79.95397008,80,37.55707763,40,35.55936073,40,1.997716895,2,3.215139442,3,9.417344173,10,5.26122449,3,31.55555556,45
9.48,78,41.96293,45,525.5,510,102.23182,105,514.5864,510,13.48173516,20,79.69216632,80,36.40410959,40,33.88127854,40,2.52283105,5,4.08650519,3,9.406504065,10,5.266666667,3,26.13103448,15
9.48,78.12,49.70351,45,531,510,114.30372,105,515.6109,510,16.09589041,20,79.74306033,80,35.29680365,40,32.5913242,40,2.705479452,5,4.912891986,3,9.474114441,10,5.272851296,3,25.51736111,15
9.48,78.24,58.55825,45,533.5,510,125.02714,135,517.87164,510,17.6369863,20,80.04592423,90,34.13242009,40,31.43835616,40,2.694063927,5,5.346020761,3,9.524590164,10,5.267759563,3,24.87586207,15
9.48,78.36,66.38141,75,533.8933,510,130.56142,135,516.7561,510,17.7283105,20,80.30719853,90,33.37899543,40,30.85616438,40,2.52283105,5,5.487632509,3,9.573770492,10,5.243169399,3,25.37323944,15
9.48,78.48,73.65736,75,536.35504,510,134.31415,135,518.3218,510,17.92237443,20,80.41733547,90,32.3630137,40,30.02283105,40,2.340182648,2,5.432525952,3,9.478378378,10,5.210597826,3,24.78965517,15
9.48,78.6,83.848206,75,546.5138,570,141.47404,135,522.6355,510,18.98401826,20,80.81155433,90,31.23287671,40,29.05251142,30,2.180365297,2,5.714776632,3,9.563685637,10,5.187755102,3,24.30136986,15
9.48,78.72,95.16846,105,544.4066,570,154.6725,165,523.2894,510,21.64383562,30,80.47717366,90,29.87442922,30,27.51141553,30,2.363013699,2,6.236842105,7,9.385026738,10,5.178378378,3,22.50163934,15
9.48,78.84,124.910255,135,550.85486,570,185.49146,195,529.4149,510,27.99086758,30,80.89990817,90,28.84703196,30,26.18721461,30,2.659817352,5,7.319402985,7,9.532432432,10,5.183423913,3,18.77083333,15
9.6,76.32,31.587902,45,535.091,510,59.46491,45,512.10785,510,2.96803653,10,80.56893783,90,37.6369863,40,37.5,40,0.136986301,2,3.661971831,3,9.546195652,10,5.216621253,3,118.0416667,105
9.6,76.44,19.204954,15,521,510,51.75912,45,499.99582,510,3.835616438,10,80.26648289,90,36.16438356,40,36.11872146,40,0.0456621,2,3.818181818,3,9.523160763,10,5.248294679,3,94.64044944,105
9.6,76.56,10.437065,15,515.7783,510,39.444496,45,495.5107,510,3.139269406,10,79.88955361,80,36.54109589,40,36.51826484,40,0.02283105,2,3.08988764,3,9.414634146,10,5.262585034,3,94.26666667,105
9.6,76.68,6.1526957,15,514.5,510,26.71009,15,493.55557,510,1.289954338,10,79.33502655,80,37.97945205,40,37.956621,40,0.02283105,2,2.26,1,9.311653117,10,5.314285714,3,169.5294118,165
9.6,76.8,3.2521183,15,512,510,16.103136,15,496.25876,510,0.285388128,10,79.17535325,80,38.75570776,40,38.74429224,40,0.011415525,2,1.666666667,1,9.237837838,10,5.331521739,3,545.875,300
9.6,76.92,1.4953061,15,520.9271,510,9.332249,15,503.2973,510,0.0456621,10,78.7017787,80,38.84703196,40,38.84703196,40,0,2,4,3,9.139410188,10,5.322056834,3,4377.5,300
9.6,77.04,1.2446667,15,509.44574,510,9.109196,15,503.2303,510,0.034246575,10,78.34409594,80,38.74429224,40,38.74429224,40,0,2,3,3,8.621827411,7,5.190789474,3,4378,300
9.6,77.16,3.0382705,15,507.0197,510,16.859928,15,506.24265,510,0.410958904,10,77.46870654,80,38.03652968,40,37.956621,40,0.079908676,2,3.272727273,3,8.59125964,7,5.298013245,3,726.9166667,300
9.6,77.28,5.7319613,15,510.5,510,22.086353,15,510.2396,510,0.787671233,10,77.8832793,80,38.13926941,40,38.03652968,40,0.102739726,2,3.136363636,3,8.829396325,7,5.325301205,3,377.826087,300
9.6,77.4,8.491526,15,529.01544,510,16.966747,15,519.2428,510,0.114155251,10,77.69107184,80,38.53881279,40,38.53881279,40,0,2,3.333333333,3,8.866492147,7,5.287433155,3,2187.25,300
9.6,77.52,5.4582863,15,536,510,13.3351345,15,525.6562,510,0.011415525,10,79.68714056,80,39.53196347,40,39.53196347,40,0,2,1,1,9.292225201,10,5.244925575,3,4379,300
9.6,77.64,3.7661495,15,535.31366,510,14.879775,15,521.68726,510,0.136986301,10,79.62707182,80,39.52054795,40,39.44063927,40,0.079908676,2,1.090909091,1,9.323450135,10,5.268656716,3,728.9166667,300
9.6,77.76,6.104493,15,524.3371,510,34.158123,45,516.1688,510,2.5456621,10,79.51557093,80,39.17808219,40,38.32191781,40,0.856164384,2,1.905982906,1,9.397820163,10,5.311050477,3,72.33898305,75
9.6,77.88,19.154278,15,532.5,510,68.50306,75,516.341,510,7.648401826,10,79.9217131,80,37.79680365,40,36.01598174,40,1.780821918,2,3.018018018,3,9.406504065,10,5.266666667,3,36.2735426,45
9.6,78,33.535072,45,529.45337,510,97.61044,105,515.9433,510,12.05479452,20,79.87132353,80,36.56392694,40,34.21232877,40,2.351598174,2,4.345679012,3,9.471389646,10,5.274215553,3,31.56967213,45
9.6,78.12,41.539238,45,532.0838,510,111.80374,105,516.24414,510,14.52054795,20,79.87594762,80,35.59360731,40,32.93378995,40,2.659817352,5,4.659340659,3,9.474114441,10,5.272851296,3,27.32481752,15
9.6,78.24,48.004433,45,531.75,510,118.01659,105,515.9337,510,15.25114155,20,79.89903626,80,35.0456621,40,32.2260274,40,2.819634703,5,4.788530466,3,9.516393443,10,5.271857923,3,26.51071429,15
9.6,78.36,54.78898,45,529.8775,510,120.85382,135,515.62036,510,16.26712329,20,80.39935736,90,34.26940639,40,31.36986301,40,2.899543379,5,4.734219269,3,9.576502732,10,5.241803279,3,24.28476821,15
9.6,78.48,62.384365,75,531.5,510,123.40171,135,516.0567,510,16.32420091,20,80.58742542,90,33.24200913,40,30.69634703,40,2.5456621,5,4.931034483,3,9.543478261,10,5.217983651,3,25.18556701,15
9.6,78.6,71.100395,75,532.72186,510,127.06027,135,517.63586,510,16.59817352,20,80.57784912,90,32.3630137,40,29.98858447,30,2.374429224,2,4.830564784,3,9.583106267,10,5.218281037,3,24.18874172,15
9.6,78.72,80.42119,75,539.12683,510,135.66261,135,518.6076,510,18.37899543,20,80.6695712,90,31.34703196,40,28.98401826,30,2.363013699,2,5.244299674,3,9.513513514,10,5.192934783,3,23.21103896,15
9.6,78.84,107.89761,105,546.4634,570,165.71715,165,527.3371,510,25.2283105,30,80.51352591,90,30.14840183,40,27.26027397,30,2.888127854,5,7.015873016,7,9.554347826,10,5.21253406,3,20.72468354,15
9.72,76.32,27.20378,15,545.75745,570,54.50158,45,520.07635,510,2.534246575,10,80.44127787,90,37.96803653,40,37.80821918,40,0.159817352,2,3.363636364,3,9.510869565,10,5.234332425,3,127.4179104,135
9.72,76.44,16.373192,15,541.5,570,45.316868,45,512.7897,510,2.591324201,10,80.30337853,90,37.4086758,40,37.3630137,40,0.0456621,2,3.338235294,3,9.494565217,10,5.242506812,3,123.6521739,135
9.72,76.56,7.9429812,15,519.0774,510,32.793106,45,498.53387,510,1.906392694,10,79.82941448,80,37.62557078,40,37.62557078,40,0,2,2.53030303,1,9.490410959,10,5.30506156,3,128.238806,135
9.72,76.68,3.8572924,15,507,510,19.999166,15,492.8133,510,0.616438356,10,79.48717949,80,38.66438356,40,38.66438356,40,0,2,1.862068966,1,9.302702703,10,5.298913043,3,290.1666667,285
9.72,76.8,1.7324734,15,510.34296,510,10.142486,15,495.36136,510,0.057077626,10,79.04717854,80,38.96118721,40,38.96118721,40,0,2,2.5,1,9.215633423,10,5.322930801,3,2918,300
9.72,76.92,1.2791185,15,509.5,510,7.4236355,15,496.80472,510,0.034246575,10,78.18768734,80,38.67579909,40,38.67579909,40,0,2,3,3,8.926315789,7,5.294906166,3,4378,300
9.72,77.04,2.841586,15,493.0893,510,14.561505,15,495.114,510,0.114155251,10,77.19500924,80,38.08219178,40,38.05936073,40,0.02283105,2,2.5,1,8.610824742,7,5.306366048,3,1749.8,300
9.72,77.16,6.693632,15,512.89557,510,27.160948,15,510.61697,510,1.107305936,10,77.72391505,80,38.19634703,40,38.01369863,40,0.182648402,2,4.619047619,3,8.865789474,7,5.325737265,3,393.7272727,300
9.72,77.28,11.762653,15,523,510,26.533792,15,518.2012,510,0.570776256,10,78.25787175,80,38.50456621,40,38.45890411,40,0.0456621,2,2.631578947,1,9.136729223,10,5.323410014,3,435.45,300
9.72,77.4,11.855781,15,533.6039,510,20.671108,15,518.4681,510,0.136986301,10,77.93545434,80,38.73287671,40,38.73287671,40,0,2,2.4,1,8.963157895,7,5.27613941,3,1457.833333,300
9.72,77.52,8.062565,15,529.503,510,19.908813,15,521.2845,510,0.125570776,10,79.92658867,80,39.64611872,40,39.64611872,40,0,2,1.833333333,1,9.441734417,10,5.248979592,3,1249.714286,300
9.72,77.64,6.2645693,15,531.5,510,29.686707,15,521.5507,510,1.335616438,10,79.53970081,80,38.78995434,40,38.59589041,40,0.194063927,2,3.25,3,9.419618529,10,5.300136426,3,233.5675676,225
9.72,77.76,6.5860634,15,534.66077,510,57.047573,45,518.74194,510,7.237442922,10,79.59935528,80,37.39726027,40,36.00456621,40,1.392694064,2,4.528571429,3,9.419618529,10,5.300136426,3,57.62411348,45
9.72,77.88,13.478239,15,531.4395,510,92.10795,105,516.6319,510,10.87899543,20,79.66413619,80,36.42694064,40,34.57762557,40,1.849315068,2,5.015789474,3,9.469945355,10,5.295081967,3,40.86910995,45
9.72,78,27.222378,15,529.5,510,113.11026,105,515.6952,510,12.61415525,20,79.74246953,80,36.27853881,40,34.00684932,40,2.271689498,2,4.585062241,3,9.504109589,10,5.298221614,3,31.62809917,45
9.72,78.12,36.05089,45,530,510,117.26348,105,514.4796,510,13.39041096,20,79.8714712,80,36.22146119,40,33.65296804,40,2.568493151,5,4.546511628,3,9.534246575,10,5.283173735,3,29.28957529,15
9.72,78.24,43.313454,45,523,510,117.15686,105,514.37354,510,14.23515982,20,79.94032591,80,35.76484018,40,32.96803653,40,2.796803653,5,4.344947735,3,9.545205479,10,5.277701778,3,26.08333333,15
9.72,78.36,49.444435,45,525,510,116.83503,105,514.8029,510,15.01141553,20,79.91737434,80,35.46803653,40,32.35159817,40,3.116438356,5,4.383333333,3,9.539726027,10,5.280437756,3,24.73089701,15
9.72,78.48,55.93746,45,529,510,118.025505,105,513.8547,510,15.65068493,20,79.90825688,80,34.80593607,40,31.65525114,40,3.150684932,5,4.524752475,3,9.416216216,10,5.241847826,3,24.30263158,15
9.72,78.6,63.3162,75,526.6855,510,119.50006,105,514.1766,510,15.50228311,20,80.21096079,90,34.09817352,40,31.25570776,40,2.842465753,5,4.650684932,3,9.508152174,10,5.235694823,3,25.25938567,15
9.72,78.72,70.39,75,536,510,122.99479,135,514.0792,510,15.60502283,20,80.18327606,90,33.37899543,40,30.78767123,40,2.591324201,5,4.77972028,3,9.485094851,10,5.227210884,3,25.75609756,15
9.72,78.84,91.87076,105,544,570,144.1742,135,522.58984,510,20.33105023,30,80.28879212,90,32.00913242,40,29.15525114,30,2.853881279,5,5.5830721,3,9.493224932,10,5.223129252,3,21.80625,15
9.72,78.96,136.83853,135,554.6155,570,203.76297,195,531.43427,510,32.05479452,40,80.49060064,90,30.20547945,40,26.70091324,30,3.50456621,5,7.909859155,7,9.592896175,10,5.233606557,3,16.76338028,15
9.84,76.32,22.547525,15,535.6344,510,49.6485,45,511.24048,510,2.47716895,10,80.00918063,90,37.70547945,40,37.55707763,40,0.148401826,2,3.616666667,3,9.449864499,10,5.244897959,3,140.0327869,135
9.84,76.44,11.267893,15,522.66846,510,37.718197,45,497.3197,510,1.872146119,10,79.71481141,80,37.79680365,40,37.75114155,40,0.0456621,2,3.094339623,3,9.423913043,10,5.277929155,3,159.1666667,165
9.84,76.56,6.1229644,15,511.98334,510,26.832981,15,488.31842,510,1.084474886,10,79.29048606,80,38.20776256,40,38.20776256,40,0,2,2.261904762,1,9.327913279,10,5.306122449,3,201.4883721,195
9.84,76.68,2.734123,15,502.9407,510,15.489562,15,488.51645,510,0.273972603,10,79.18207024,80,38.84703196,40,38.84703196,40,0,2,1.411764706,1,9.389041096,10,5.355677155,3,485.2777778,300
9.84,76.8,1.2565391,15,499.17535,510,7.629357,15,491.67557,510,0.02283105,10,78.87811634,80,38.98401826,40,38.98401826,40,0,2,1,1,9.293478261,10,5.343324251,3,2919,300
9.84,76.92,1.317364,15,495,510,7.0909867,15,490.2515,510,0,10,78.20069204,80,38.69863014,40,38.69863014,40,0,2,,,9.167567568,10,5.366847826,3,8759,300
9.84,77.04,5.0303006,15,484.66962,510,20.685635,15,490.10297,510,0.285388128,10,77.55385685,80,38.18493151,40,38.11643836,40,0.068493151,2,2.5,1,9.078590786,10,5.431292517,3,794,300
9.84,77.16,11.807411,15,520.02277,510,43.471394,45,510.23325,510,3.253424658,10,77.59297759,80,37.57990868,40,36.96347032,40,0.616438356,2,7.702702703,7,9.032258065,10,5.395663957,3,223,225
9.84,77.28,17.636423,15,540.14545,570,48.072334,45,524.1001,510,3.835616438,10,78.44490453,80,36.15296804,40,35.93607306,40,0.216894977,2,4.253164557,3,9.269021739,10,5.355585831,3,105.2875,105
9.84,77.4,17.98648,15,547.10846,570,47.422703,45,525.5736,510,3.367579909,10,79.29211675,80,36.33561644,40,36.23287671,40,0.102739726,2,3.782051282,3,9.428961749,10,5.31557377,3,107.1392405,105
9.84,77.52,12.106539,15,548.5951,570,56.481762,45,526.38043,510,6.655251142,10,79.88043228,80,35.34246575,40,34.76027397,40,0.582191781,2,6.20212766,7,9.465940054,10,5.276944065,3,86.06315789,75
9.84,77.64,11.913798,15,549.5,570,79.191055,75,524.4934,510,11.41552511,20,79.78821363,80,35.34246575,40,34.05251142,40,1.289954338,2,10.30927835,10,9.39295393,10,5.273469388,3,79.17346939,75
9.84,77.76,13.065315,15,533.10846,510,115.78613,105,520.5773,510,13.90410959,20,79.8849252,80,36.05022831,40,34.17808219,40,1.872146119,2,9.441860465,10,9.457765668,10,5.281036835,3,58.00769231,45
9.84,77.88,13.720833,15,528.5,510,131.67673,135,516.12054,510,13.68721461,20,79.86191024,80,36.40410959,40,34.47488584,40,1.929223744,2,6.587912088,7,9.480874317,10,5.289617486,3,41.31147541,45
9.84,78,19.265823,15,527.1273,510,111.487045,105,514.4529,510,11.35844749,20,79.74683544,80,36.79223744,40,34.8630137,40,1.929223744,2,4.441964286,3,9.469945355,10,5.295081967,3,34.50666667,45
9.84,78.12,26.02207,15,525.5,510,98.36347,105,513.92194,510,11.21004566,20,80.00459664,90,37.23744292,40,34.9086758,40,2.328767123,2,3.791505792,3,9.510928962,10,5.274590164,3,29.91153846,15
9.84,78.24,37.937424,45,526.6379,510,101.22504,105,514.9706,510,11.84931507,20,79.93564698,80,37.11187215,40,34.5890411,40,2.52283105,5,3.830258303,3,9.50273224,10,5.278688525,3,28.38602941,15
9.84,78.36,44.79712,45,528.5,510,105.2891,105,513.79236,510,12.83105023,20,79.8576022,80,36.89497717,40,34.00684932,40,2.888127854,5,3.784511785,3,9.451086957,10,5.264305177,3,25.62080537,15
9.84,78.48,50.39724,45,526.8469,510,108.59505,105,511.3935,510,13.93835616,20,80.23415978,90,36.46118721,40,33.40182648,40,3.059360731,5,3.938709677,3,9.502717391,10,5.238419619,3,24.23794212,15
